CASE_SUBMITTED_DAY,CASE_SUBMITTED_MONTH,CASE_SUBMITTED_YEAR,DECISION_DAY,DECISION_MONTH,DECISION_YEAR,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_STATE,EMPLOYER_COUNTRY,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,H-1B_DEPENDENT,WILLFUL_VIOLATOR,WORKSITE_STATE,WORKSITE_POSTAL_CODE,CASE_STATUS
4,10,2016,11,10,2016,H1B,MICROEXCEL INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541519,1,Y,46842,Year,Other,2016,OFLC ONLINE DATA CENTER,68000,0,Year,Y,N,NY,13323,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,138593,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,142368,0,Year,N,N,WA,98004,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,142737,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,148312,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,141490,0,Year,N,N,WA,98004,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,176770,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,141657,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,79955,Year,OES,2016,OFLC ONLINE DATA CENTER,115000,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,83678,Year,OES,2016,OFLC ONLINE DATA CENTER,132592,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,154319,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,106101,Year,OES,2016,OFLC ONLINE DATA CENTER,124200,0,Year,N,N,WA,98004,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,122533,Year,OES,2016,OFLC ONLINE DATA CENTER,143882,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,89669,Year,OES,2016,OFLC ONLINE DATA CENTER,112500,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MICROSOFT CORPORATION,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,106101,Year,OES,2016,OFLC ONLINE DATA CENTER,133000,0,Year,N,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,MILLENNIUM INFO TECH INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,53165,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,NJ,8536,CERTIFIED
4,10,2016,11,10,2016,H1B,MINDSET CONSULTING LLC,MN,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541519,1,Y,124384,Year,OES,2016,OFLC ONLINE DATA CENTER,130000,0,Year,N,N,MN,55401,CERTIFIED
4,10,2016,11,10,2016,H1B,MIRACLE SOFTWARE SYSYTEMS INC,MI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,54704,Year,OES,2016,OFLC ONLINE DATA CENTER,63825,0,Year,Y,N,MI,48374,CERTIFIED
4,10,2016,11,10,2016,H1B,MITRATECH HOLDINGS INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,115440,Year,OES,2016,OFLC ONLINE DATA CENTER,120415,0,Year,N,N,TX,78746,CERTIFIED
4,10,2016,11,10,2016,H1B,MKIT SOLUTIONS INC,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,61069,Year,OES,2016,OFLC ONLINE DATA CENTER,61069,0,Year,N,N,NC,27518,CERTIFIED
4,10,2016,11,10,2016,H1B,MONSTER WORLDWIDE INC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541810,1,Y,114774,Year,OES,2016,OFLC ONLINE DATA CENTER,123600,0,Year,N,N,MA,2493,CERTIFIED
4,10,2016,11,10,2016,H1B,MONTCLAIR STATE UNIVERSITY,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310,1,Y,2064.09,Bi-Weekly,CBA,2012,AMERICAN FEDERATION OF TEACHERS,2064.09,0,Bi-Weekly,N,N,NJ,7043,CERTIFIED
4,10,2016,11,10,2016,H1B,MOODYS SHARED SERVICES INC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,56145,1,Y,131997,Year,OES,2016,OFLC ONLINE DATA CENTER,144375,0,Year,N,N,NY,10007,CERTIFIED
4,10,2016,11,10,2016,H1B,MPHASIS CORPORATION,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,20,Y,61152,Year,OES,2016,OFLC ONLINE DATA CENTER,61152,0,Year,Y,N,DE,19803,CERTIFIED
4,10,2016,11,10,2016,H1B,MPHASIS CORPORATION,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,25,Y,78957,Year,OES,2016,OFLC ONLINE DATA CENTER,78957,0,Year,Y,N,TX,75001,CERTIFIED
4,10,2016,11,10,2016,H1B,MPHASIS CORPORATION,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,90813,Year,OES,2016,OFLC ONLINE DATA CENTER,90813,0,Year,Y,N,NJ,7311,CERTIFIED
4,10,2016,11,10,2016,H1B,MPHASIS CORPORATION,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,25,Y,73486,Year,OES,2016,OFLC ONLINE DATA CENTER,73486,0,Year,Y,N,CO,80124,CERTIFIED
4,10,2016,11,10,2016,H1B,MPHASIS CORPORATION,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,20,Y,74797,Year,OES,2016,OFLC ONLINE DATA CENTER,74797,0,Year,Y,N,TX,78758,CERTIFIED
4,10,2016,11,10,2016,H1B,MR INFO TECH LLC,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541519,1,Y,79019,Year,OES,2016,OFLC ONLINE DATA CENTER,80000,85000,Year,N,N,NJ,7417,CERTIFIED
4,10,2016,11,10,2016,H1B,MRIGLOBAL,MO,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541710,1,Y,93205,Year,OES,2016,OFLC ONLINE DATA CENTER,97975,0,Year,N,N,MD,20878,CERTIFIED
4,10,2016,11,10,2016,H1B,MU SIGMA INC,IL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,5416,1,Y,72259,Year,OES,2016,OFLC ONLINE DATA CENTER,92070,0,Year,Y,N,IL,60015,CERTIFIED
4,10,2016,11,10,2016,H1B,MUFG UNION BANK NA,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,522110,1,Y,118934,Year,OES,2016,OFLC ONLINE DATA CENTER,127500,0,Year,N,N,NJ,7311,CERTIFIED
4,10,2016,11,10,2016,H1B,MUFG UNION BANK NA,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,522110,1,Y,83512,Year,OES,2016,OFLC ONLINE DATA CENTER,125000,0,Year,N,N,CA,91203,CERTIFIED
4,10,2016,11,10,2016,H1B,MURPHY BROWN LLC,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,112210,1,Y,34790,Year,Other,2015,AGCAREERS COMPENSATION BENCHMARK REVIEW,36373,54559,Year,N,N,NC,28341,CERTIFIED
4,10,2016,11,10,2016,H1B,MYSAPGROUP INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,70803,Year,OES,2016,OFLC ONLINE DATA CENTER,71000,0,Year,N,N,DC,20006,CERTIFIED
4,10,2016,11,10,2016,H1B,NAGARRO INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,79602,Year,OES,2016,OFLC ONLINE DATA CENTER,90000,0,Year,Y,N,FL,32202,CERTIFIED
4,10,2016,11,10,2016,H1B,NATIONAL FINANCIAL LLC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,5231,1,Y,84864,Year,OES,2016,OFLC ONLINE DATA CENTER,84864,124987,Year,N,N,NJ,7310,CERTIFIED
4,10,2016,11,10,2016,H1B,NATIONAL INSTRUMENTS CORPORATION,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512,1,Y,80230,Year,Other,2015,US BUREAU OF LABOR STATISTICS OCCUPATIONAL EMPLOYMENT STATISTICS,80898.6,0,Year,N,N,CA,95054,CERTIFIED
4,10,2016,11,10,2016,H1B,NATIONAL OILWELL VARCO LP,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,213112,1,Y,72489,Year,Other,2016,DIETRICH ENGINEERING SALARY SURVEY,91350,0,Year,N,N,TX,77042,CERTIFIED
4,10,2016,11,10,2016,H1B,NATIONAL OILWELL VARCO LP,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,213112,1,Y,72489,Year,Other,2016,DIETRICH ENGINEERING SALARY SURVEY,85500,0,Year,N,N,TX,77036,CERTIFIED
4,10,2016,11,10,2016,H1B,NATIONAL OILWELL VARCO LP,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,213112,1,Y,65603,Year,Other,2016,DIETRICH ENGINEERING SALARY SURVEY,70000,0,Year,N,N,TX,77042,CERTIFIED
4,10,2016,11,10,2016,H1B,NATSOFT CORPORATION,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,87318,Year,Other,2016,OFLC ONLINE DATA CENTER,88000,0,Year,Y,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,NCS PEARSON INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611710,1,Y,117770,Year,OES,2016,OFLC ONLINE DATA CENTER,117770,135000,Year,N,N,CA,94111,CERTIFIED
4,10,2016,11,10,2016,H1B,NEO PRISM SOLUTIONS LLC,IL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,59779,Year,OES,2016,OFLC ONLINE DATA CENTER,67642,0,Year,Y,N,IL,60173,CERTIFIED
4,10,2016,11,10,2016,H1B,NEOCORTEX INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,71906,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,0,Year,Y,N,MO,63141,CERTIFIED
4,10,2016,11,10,2016,H1B,NESS USA INC,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,15,Y,67434,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,100000,Year,Y,N,GA,30339,CERTIFIED
4,10,2016,11,10,2016,H1B,NETEFFECTS INC,MO,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512,1,Y,101816,Year,OES,2016,OFLC ONLINE DATA CENTER,111000,131000,Year,N,N,MO,63146,CERTIFIED
4,10,2016,11,10,2016,H1B,NETFLIX INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,515210,1,Y,169749,Year,OES,2016,OFLC ONLINE DATA CENTER,169749,0,Year,N,N,CA,95032,CERTIFIED
4,10,2016,11,10,2016,H1B,NETFLIX INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,515210,1,Y,169749,Year,OES,2016,OFLC ONLINE DATA CENTER,169749,0,Year,N,N,CA,95032,CERTIFIED
4,10,2016,11,10,2016,H1B,NETFLIX INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,515210,1,Y,169749,Year,OES,2016,OFLC ONLINE DATA CENTER,169749,0,Year,N,N,CA,95032,CERTIFIED
4,10,2016,11,10,2016,H1B,NETSCOUT SYSTEMS INC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,95306,Year,OES,2016,OFLC ONLINE DATA CENTER,95306,124903,Year,N,N,CA,95134,CERTIFIED
4,10,2016,11,10,2016,H1B,NETWORK OBJECTS INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,52166,Year,OES,2016,OFLC ONLINE DATA CENTER,82000,0,Year,Y,N,IL,60169,CERTIFIED
4,10,2016,11,10,2016,H1B,NEW YORK TECHNOLOGY PARTNERS INC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,94099,Year,OES,2016,OFLC ONLINE DATA CENTER,100000,0,Year,Y,N,DE,19808,CERTIFIED
4,10,2016,11,10,2016,H1B,NEWQUEST LLC,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,524114,1,Y,97822,Year,Other,2016,OFLC ONLINE DATA CENTER,114688.53,0,Year,N,N,TN,37228,CERTIFIED
4,10,2016,11,10,2016,H1B,NEWT GLOBAL CONSULTING LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541500,1,Y,80995,Year,OES,2016,OFLC ONLINE DATA CENTER,100000,0,Year,Y,N,NJ,7920,CERTIFIED
4,10,2016,11,10,2016,H1B,NEWT GLOBAL CONSULTING LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541500,1,Y,78957,Year,OES,2016,OFLC ONLINE DATA CENTER,90000,0,Year,Y,N,TX,75067,CERTIFIED
4,10,2016,11,10,2016,H1B,NEXHEALTH INC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,51121,1,Y,108992,Year,OES,2016,OFLC ONLINE DATA CENTER,150000,0,Year,N,N,NY,11233,CERTIFIED
4,10,2016,11,10,2016,H1B,NEXTGEN TECHNOLOGIES INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,95306,Year,OES,2016,OFLC ONLINE DATA CENTER,120000,0,Year,Y,N,CA,94043,CERTIFIED
4,10,2016,11,10,2016,H1B,NEXUS SPINE LLC,UT,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,339112,1,Y,125029,Year,OES,2016,OFLC ONLINE DATA CENTER,132000,0,Year,N,N,UT,84121,CERTIFIED
4,10,2016,11,10,2016,H1B,NIC INFO TEK INC,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,64168,Year,Other,2016,OFLC ONLINE DATA CENTER,64168,0,Year,Y,N,MO,63103,CERTIFIED
4,10,2016,11,10,2016,H1B,NIC INFO TEK INC,FL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,63398,Year,Other,2016,OFLC ONLINE DATA CENTER,63398,0,Year,Y,N,NC,28202,CERTIFIED
4,10,2016,11,10,2016,H1B,NICHE SOFTWARE SOLUTIONS INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512,1,Y,63170,Year,OES,2016,OFLC ONLINE DATA CENTER,63274,0,Year,Y,N,CA,95833,CERTIFIED
4,10,2016,11,10,2016,H1B,NOKIA SOLUTIONS AND NETWORKS US LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,517212,1,Y,104250,Year,OES,2016,OFLC ONLINE DATA CENTER,157305,0,Year,N,N,WA,98011,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTH CAROLINA STATE UNIVERSITY,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310,1,Y,110094,Year,OES,2016,OFLC ONLINE DATA CENTER,121728,121728,Year,N,N,NC,27606,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTH POINT IT CORP,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,63258,Year,OES,2016,OFLC ONLINE DATA CENTER,70000,0,Year,Y,N,PA,18101,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTHEAST RALEIGH CHARTERED ACADEMY,NC,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,61111,1,Y,35670,Year,Other,2016,OFLC ONLINE DATA CENTER,57000,0,Year,N,N,NC,27604,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTHSTAR GROUP INC,DE,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,54662,Year,OES,2016,OFLC ONLINE DATA CENTER,61000,0,Year,Y,N,MD,20877,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTHSTAR GROUP INC,DE,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,54662,Year,OES,2016,OFLC ONLINE DATA CENTER,61000,0,Year,Y,N,MD,20877,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,LA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310,1,Y,3593.33,Month,OES,2016,OFLC ONLINE DATA CENTER,4266.67,0,Month,N,N,LA,71497,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTHWESTERN UNIVERSITY,IL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310,1,Y,39062,Year,OES,2016,OFLC ONLINE DATA CENTER,45000,0,Year,N,N,IL,60208,CERTIFIED
4,10,2016,11,10,2016,H1B,NORTHWESTERN UNIVERSITY,IL,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611310,1,Y,39062,Year,OES,2016,OFLC ONLINE DATA CENTER,47000,0,Year,N,N,IL,60208,CERTIFIED
4,10,2016,11,10,2016,H1B,NOVOBI LLC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541990,1,N,27.07,Hour,OES,2016,OFLC ONLINE DATA CENTER,30,0,Hour,N,N,TX,76013,CERTIFIED
4,10,2016,11,10,2016,H1B,NTT DATA ENTERPRISE SERVICES INC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,66685,Year,OES,2016,OFLC ONLINE DATA CENTER,74006,130000,Year,N,N,MI,49043,CERTIFIED
4,10,2016,11,10,2016,H1B,NTT DATA INC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,93475,Year,OES,2016,OFLC ONLINE DATA CENTER,93475,160000,Year,N,N,MA,2129,CERTIFIED
4,10,2016,11,10,2016,H1B,NTT DATA INC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,104624,Year,OES,2016,OFLC ONLINE DATA CENTER,104624,120000,Year,N,N,OH,45040,CERTIFIED
4,10,2016,11,10,2016,H1B,NUMBERS ONLY INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,62150,Year,OES,2016,OFLC ONLINE DATA CENTER,87500,0,Year,Y,N,DE,19897,CERTIFIED
4,10,2016,11,10,2016,H1B,NUMBERS ONLY INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,70304,Year,OES,2016,OFLC ONLINE DATA CENTER,70500,0,Year,Y,N,MI,48334,CERTIFIED
4,10,2016,11,10,2016,H1B,NUMBERS ONLY INC,TX,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,71573,Year,OES,2016,OFLC ONLINE DATA CENTER,72000,0,Year,Y,N,CA,95403,CERTIFIED
4,10,2016,11,10,2016,H1B,NUTANIX INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,334112,1,Y,121306,Year,OES,2016,OFLC ONLINE DATA CENTER,122000,150000,Year,N,N,CA,95110,CERTIFIED
4,10,2016,11,10,2016,H1B,OAKSTON TECHNOLOGIES LLC,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,76856,Year,OES,2016,OFLC ONLINE DATA CENTER,76856,0,Year,Y,N,TX,77070,CERTIFIED
4,10,2016,11,10,2016,H1B,OAKSTON TECHNOLOGIES LLC,PA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,52478,Year,OES,2016,OFLC ONLINE DATA CENTER,52478,0,Year,Y,N,TX,77070,CERTIFIED
4,10,2016,11,10,2016,H1B,OFF2 INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,519130,1,Y,75774,Year,OES,2016,OFLC ONLINE DATA CENTER,90000,0,Year,N,N,CA,94022,CERTIFIED
4,10,2016,11,10,2016,E3 Australian,OI AGENCY LLC,HI,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541820,1,Y,75920,Year,Other,2016,OFLC ONLINE DATA CENTER,100000,0,Year,,,HI,96817,CERTIFIED
4,10,2016,11,10,2016,E3 Australian,ONE COOL EARTH,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,611710,1,N,24.91,Hour,OES,2016,OFLC ONLINE DATA CENTER,24.91,0,Hour,,,CA,93446,CERTIFIED
4,10,2016,11,10,2016,H1B,OPTUM SERVICES INC,MN,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512,1,Y,76898,Year,OES,2016,OFLC ONLINE DATA CENTER,76898,100000,Year,N,N,GA,30342,CERTIFIED
4,10,2016,11,10,2016,H1B,ORASYS LLC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,33.4,Hour,OES,2016,OFLC ONLINE DATA CENTER,50,0,Hour,Y,N,RI,2903,CERTIFIED
4,10,2016,11,10,2016,H1B,OSRAM SYLVANIA INC,MA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,335122,1,Y,88067,Year,OES,2016,OFLC ONLINE DATA CENTER,118000,0,Year,N,N,MA,1887,CERTIFIED
4,10,2016,11,10,2016,H1B,OUTSET MEDICAL INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,339112,1,Y,144789,Year,OES,2016,OFLC ONLINE DATA CENTER,145000,0,Year,N,N,CA,95112,CERTIFIED
4,10,2016,11,10,2016,H1B,PACE COMPUTER SOLUTIONS INC,MD,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,95181,Year,OES,2016,OFLC ONLINE DATA CENTER,120720,0,Year,Y,N,MD,20903,CERTIFIED
4,10,2016,11,10,2016,H1B,PACE COMPUTER SOLUTIONS INC,MD,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,60258,Year,OES,2016,OFLC ONLINE DATA CENTER,75000,0,Year,Y,N,AZ,85054,CERTIFIED
4,10,2016,11,10,2016,H1B,PACTERA TECHNOLOGIES INC,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54151,1,Y,65666,Year,OES,2016,OFLC ONLINE DATA CENTER,75600,0,Year,Y,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,PACTERA TECHNOLOGIES NA INC,WA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54151,1,Y,62338,Year,OES,2016,OFLC ONLINE DATA CENTER,92040,0,Year,Y,N,WA,98052,CERTIFIED
4,10,2016,11,10,2016,H1B,PALAYEKAR COMPANIES INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512,1,Y,78853,Year,OES,2016,OFLC ONLINE DATA CENTER,78853,0,Year,Y,N,CA,95814,CERTIFIED
4,10,2016,11,10,2016,H1B,PALAYEKAR COMPANIES INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512,1,Y,46363,Year,OES,2016,OFLC ONLINE DATA CENTER,70762,0,Year,Y,N,FL,33647,CERTIFIED
4,10,2016,11,10,2016,H1B,PAMTEN INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,82534,Year,OES,2016,OFLC ONLINE DATA CENTER,83000,0,Year,Y,N,VA,20170,CERTIFIED
4,10,2016,11,10,2016,H1B,PAMTEN INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,59155,Year,OES,2016,OFLC ONLINE DATA CENTER,90000,0,Year,Y,N,NJ,7054,CERTIFIED
4,10,2016,11,10,2016,H1B,PAMTEN INC,NJ,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,68515,Year,OES,2016,OFLC ONLINE DATA CENTER,69000,0,Year,Y,N,PA,19406,CERTIFIED
4,10,2016,11,10,2016,H1B,PARKER HANNIFIN CORPORATION,OH,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,332919,1,Y,73278,Year,OES,2016,OFLC ONLINE DATA CENTER,81000,91000,Year,N,N,OH,45320,CERTIFIED
4,10,2016,11,10,2016,H1B,PARTNERS GROUP USA INC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,5239,1,Y,65749,Year,Other,2016,OFLC ONLINE DATA CENTER,120000,0,Year,N,N,NY,10036,CERTIFIED
4,10,2016,11,10,2016,H1B,PARTNERS SOFT INC,CT,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,68390,Year,Other,2016,OFLC ONLINE DATA CENTER,74500,0,Year,N,N,MA,2171,CERTIFIED
4,10,2016,11,10,2016,H1B,PAYPAL INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,522320,1,Y,126069,Year,OES,2016,OFLC ONLINE DATA CENTER,136170,0,Year,N,N,CA,95104,CERTIFIED
4,10,2016,11,10,2016,H1B,PDDN INC,CA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541519,1,Y,94619,Year,OES,2016,OFLC ONLINE DATA CENTER,95000,0,Year,Y,N,CA,95134,CERTIFIED
4,10,2016,11,10,2016,H1B,PERFICIENT INC,MO,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541512,1,Y,66934,Year,OES,2016,OFLC ONLINE DATA CENTER,115000,125000,Year,Y,N,TN,37203,CERTIFIED
4,10,2016,11,10,2016,H1B,POLAR IT SERVICES INC,GA,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,541511,1,Y,74277,Year,OES,2016,OFLC ONLINE DATA CENTER,74277,88000,Year,Y,N,MD,21244,CERTIFIED
4,10,2016,11,10,2016,H1B,POLARIS SOLUTIONS LLC,NY,UNITED STATES OF AMERICA,COMPUTER OCCUPATION,54161,1,Y,53165,Year,OES,2016,OFLC ONLINE DATA CENTER,53518,60000,Year,Y,N,NJ,8816,CERTIFIED
